alt,pressure,ax,ay,az,pitch,roll,yaw,gps_alt,lat,lon,vel,status,phase
1926.7210693359375,,,,,-0.0762426108121872,-4.779938697814941,0.013813971541821957,,,,,7,ARMED
1942.3782958984375,,,,,-0.07595846056938171,-4.8447065353393555,0.013199323788285255,,,,,7,ARMED
1961.6290283203125,,,,,-0.07580860704183578,-4.912256717681885,0.012615134008228779,,,,,7,ARMED
1974.79833984375,,,,,-0.07931605726480484,-4.978234767913818,0.01302559208124876,,,,,7,ARMED
1992.4168701171875,,,,,-0.0797344520688057,-5.04360818862915,0.01383531466126442,,,,,7,ARMED
2004.8564453125,,,,,-0.08100124448537827,-5.108514785766602,0.01345841959118843,,,,,7,ARMED
1732.4207763671875,,,,,-0.08328727632761002,-5.174853801727295,0.015489171259105206,,,,,7,ARMED
1762.884521484375,,,,,-0.08675629645586014,-5.241698741912842,0.016443558037281036,,,,,7,ARMED
1797.3802490234375,,,,,-0.0866897776722908,-5.315707206726074,0.01662079617381096,,,,,7,ARMED
1835.22802734375,,,,,-0.08879093080759048,-5.388020038604736,0.015501393005251884,,,,,7,ARMED
1869.1661376953125,,,,,-0.09112413227558136,-5.463953495025635,0.016540655866265297,,,,,7,ARMED
1896.982421875,,,,,-0.0915481224656105,-5.538398742675781,0.01772908680140972,,,,,7,ARMED
1927.310302734375,,,,,-0.09373685717582703,-5.613326072692871,0.01750347949564457,,,,,7,ARMED
1958.2711181640625,,,,,-0.09558077156543732,-5.686448097229004,0.019040361046791077,,,,,7,ARMED
1986.292724609375,,,,,-0.09716315567493439,-5.759796619415283,0.021277623251080513,,,,,7,ARMED
2015.445556640625,,,,,-0.09843641519546509,-5.83462381362915,0.023413456976413727,,,,,7,ARMED
2044.07421875,,,,,-0.10056591778993607,-5.913507461547852,0.02392732910811901,,,,,7,ARMED
2066.690185546875,,,,,-0.10199584811925888,-5.995136737823486,0.025231562554836273,,,,,7,ARMED
2088.987548828125,,,,,-0.10414011031389236,-6.077368259429932,0.024112755432724953,,,,,7,ARMED
2110.7275390625,,,,,-0.10413199663162231,-6.162272930145264,0.023736756294965744,,,,,7,ARMED
2133.30078125,,,,,-0.10725419968366623,-6.249491214752197,0.02481420338153839,,,,,7,ARMED
2156.080322265625,,,,,-0.10945252329111099,-6.335512161254883,0.024745797738432884,,,,,7,ARMED
2180.132080078125,,,,,-0.10968220978975296,-6.420314788818359,0.024372845888137817,,,,,7,ARMED
2204.510986328125,,,,,-0.10993854701519012,-6.506519317626953,0.024407926946878433,,,,,7,ARMED
2224.69482421875,,,,,-0.11149467527866364,-6.596226692199707,0.022945493459701538,,,,,7,ARMED
2251.629150390625,,,,,-0.11331941932439804,-6.685502529144287,0.021146483719348907,,,,,7,ARMED
2271.658203125,,,,,-0.1168091893196106,-6.779455184936523,0.021176354959607124,,,,,7,ARMED
2288.326416015625,,,,,-0.11860398203134537,-6.875665187835693,0.02203276939690113,,,,,7,ARMED
2305.576171875,,,,,-0.11776585876941681,-6.973076820373535,0.02213410660624504,,,,,7,ARMED
2326.694580078125,,,,,-0.11916250735521317,-7.0720534324646,0.023393576964735985,,,,,7,ARMED
2339.9033203125,,,,,-0.11945860832929611,-7.174086570739746,0.020056964829564095,,,,,7,ARMED
